dt,open,high,low,close,volume,turnover
1616498100,54636.0,54636.5,54600.0,54618.5,3783004,69.2706786399999
1616498160,54618.5,54622.0,54615.0,54621.5,2210955,40.482169490000025
1616498220,54621.5,54660.0,54621.5,54659.5,917074,16.783717310000007
1616498280,54659.5,54676.0,54659.5,54675.5,902572,16.509731879999997
1616498340,54675.5,54685.5,54675.5,54685.5,1279301,23.395400779999985
1616498400,54685.5,54718.5,54685.5,54718.0,831391,15.197801210000005
1616498460,54718.0,54718.5,54718.0,54718.5,1449904,26.497704290000016
1616498520,54718.5,54725.0,54718.0,54725.0,1548135,28.290142190000005
1616498580,54725.0,54726.0,54724.5,54726.0,901627,16.47554491
1616498640,54726.0,54762.0,54725.5,54761.5,3883899,70.9377213300001
1616498700,54761.5,54773.5,54761.5,54762.0,8795952,160.6061107200001
1616498760,54762.0,54762.5,54735.0,54735.0,1538893,28.11072767999996
1616498820,54735.0,54735.5,54688.5,54688.5,3232850,59.09651164
1616498880,54688.5,54689.0,54677.5,54677.5,1126473,20.600038780000006
